# psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,z
2.518057999999999907e+01,2.165306999999999960e+01,1.987502999999999886e+01,1.930058000000000007e+01,1.877459999999999951e+01,2.482028000000000034e+01,2.066397000000000261e+01,1.891032000000000224e+01,1.822850000000000037e+01,1.775048999999999921e+01,2.174794999999999945e+01,2.064362000000000208e+01,1.879926999999999992e+01,1.832432999999999979e+01,1.794921000000000078e+01,4.201120999999999883e-01
2.098919000000000068e+01,1.905477999999999739e+01,1.821021999999999963e+01,1.774037000000000219e+01,1.745153999999999783e+01,2.003829999999999956e+01,1.812595999999999918e+01,1.718453999999999837e+01,1.673377999999999943e+01,1.640377999999999759e+01,2.002439000000000036e+01,1.827012000000000214e+01,1.732640999999999920e+01,1.689387999999999934e+01,1.655447000000000202e+01,9.429658000000000484e-02
2.226235000000000142e+01,2.041666999999999987e+01,1.912771000000000043e+01,1.861052999999999713e+01,1.807987999999999928e+01,2.093528999999999840e+01,1.920225999999999900e+01,1.780545000000000044e+01,1.724927000000000277e+01,1.689221000000000217e+01,2.056446000000000041e+01,1.932332999999999856e+01,1.795987000000000222e+01,1.741662999999999784e+01,1.706889999999999930e+01,2.342416999999999971e-01
1.925054000000000087e+01,1.884117000000000175e+01,1.797315000000000040e+01,1.755875999999999948e+01,1.734597999999999729e+01,1.848027000000000086e+01,1.774431000000000225e+01,1.685807000000000144e+01,1.641025000000000134e+01,1.611667000000000272e+01,1.895937999999999946e+01,1.785807999999999751e+01,1.694496000000000180e+01,1.652362000000000108e+01,1.629024000000000072e+01,1.585511000000000004e-01
1.877111999999999981e+01,1.655650999999999939e+01,1.551754999999999995e+01,1.506412999999999869e+01,1.478992999999999824e+01,1.875284999999999869e+01,1.655862000000000123e+01,1.550694000000000017e+01,1.505527000000000193e+01,1.477247999999999806e+01,1.877127999999999730e+01,1.660284000000000049e+01,1.556297000000000175e+01,1.511715000000000053e+01,1.482835999999999999e+01,-4.173957000000000058e-05
1.953440000000000154e+01,1.844242999999999810e+01,1.797681000000000040e+01,1.780234000000000094e+01,1.779504000000000019e+01,1.954528999999999783e+01,1.843337000000000003e+01,1.799015999999999948e+01,1.781991999999999976e+01,1.779133999999999816e+01,1.963309999999999889e+01,1.849061999999999983e+01,1.806162000000000134e+01,1.788847999999999772e+01,1.787383999999999773e+01,9.424328999999999194e-05
2.111438000000000059e+01,1.942027000000000214e+01,1.854973000000000027e+01,1.818188999999999922e+01,1.781073999999999913e+01,2.033342000000000027e+01,1.861289000000000016e+01,1.769329000000000107e+01,1.731565000000000154e+01,1.697047999999999845e+01,2.032037000000000049e+01,1.864000000000000057e+01,1.774625999999999948e+01,1.738012999999999764e+01,1.710275000000000034e+01,8.368644000000000083e-02
2.368315000000000126e+01,2.176559999999999917e+01,2.007783999999999835e+01,1.940212000000000003e+01,1.902482000000000184e+01,2.315207000000000193e+01,2.046792999999999907e+01,1.876707999999999998e+01,1.817037000000000191e+01,1.781092999999999904e+01,2.822422999999999860e+01,2.047207999999999828e+01,1.879983999999999966e+01,1.828359000000000023e+01,1.795967000000000269e+01,3.073449999999999793e-01
2.234637999999999991e+01,2.128385000000000105e+01,2.122550000000000026e+01,2.137847000000000008e+01,2.121007999999999782e+01,2.229657999999999873e+01,2.118978999999999857e+01,2.114397999999999911e+01,2.128962000000000288e+01,2.110047999999999746e+01,2.241098999999999819e+01,2.125512000000000157e+01,2.127798999999999907e+01,2.137340000000000018e+01,2.084202999999999761e+01,2.522050000000000125e+00
2.165165999999999968e+01,2.107437000000000182e+01,2.101480000000000103e+01,2.107860000000000156e+01,2.093252999999999986e+01,2.167302999999999713e+01,2.107601999999999975e+01,2.101450000000000173e+01,2.107544000000000040e+01,2.116281000000000034e+01,2.131996000000000180e+01,2.133671999999999969e+01,2.065747999999999962e+01,2.129871999999999943e+01,2.206797999999999860e+01,2.458130000000000148e+00
1.886187999999999931e+01,1.724301000000000172e+01,1.661034000000000077e+01,1.642291000000000167e+01,1.634792999999999807e+01,1.889244000000000057e+01,1.723542999999999736e+01,1.661631000000000213e+01,1.642164999999999964e+01,1.633095000000000141e+01,1.897341000000000122e+01,1.729153999999999769e+01,1.668170999999999893e+01,1.649183999999999983e+01,1.639660999999999902e+01,-6.489973000000001364e-05
2.125328999999999979e+01,2.009613999999999834e+01,1.951848000000000027e+01,1.928572999999999737e+01,1.896888999999999825e+01,1.952073999999999998e+01,1.829647000000000290e+01,1.765719999999999956e+01,1.728189000000000064e+01,1.706725000000000136e+01,1.961054999999999993e+01,1.830480999999999980e+01,1.765761000000000180e+01,1.732718999999999809e+01,1.712705000000000055e+01,7.118710999999999789e-02
2.350302000000000291e+01,2.221070999999999884e+01,2.099523999999999901e+01,2.024292999999999765e+01,1.969897999999999882e+01,2.236162999999999812e+01,2.153208000000000055e+01,2.009891999999999967e+01,1.934352999999999767e+01,1.874771000000000143e+01,2.186100000000000065e+01,2.196443000000000012e+01,2.017677999999999727e+01,1.935435000000000016e+01,1.867437999999999931e+01,5.190725000000000477e-01
2.148512999999999806e+01,2.079582000000000264e+01,2.045791000000000182e+01,2.031456999999999979e+01,2.024635999999999925e+01,2.150984000000000052e+01,2.080000000000000071e+01,2.047025000000000006e+01,2.031042000000000058e+01,2.024925999999999959e+01,2.147757000000000005e+01,2.087640999999999991e+01,2.057763999999999882e+01,2.040696000000000154e+01,2.027537000000000234e+01,-5.229101999999999931e-05
2.121875999999999962e+01,1.948756000000000199e+01,1.851826000000000150e+01,1.801148999999999845e+01,1.759122999999999948e+01,1.827837000000000245e+01,1.644711000000000212e+01,1.551779999999999937e+01,1.511265999999999998e+01,1.478061000000000114e+01,1.869115000000000038e+01,1.681779999999999831e+01,1.595256000000000007e+01,1.566982000000000141e+01,1.543482999999999805e+01,1.337645999999999835e-01
1.938812000000000069e+01,1.758882000000000190e+01,1.686292000000000257e+01,1.647822000000000031e+01,1.619207999999999714e+01,1.816234999999999999e+01,1.638485999999999976e+01,1.560715000000000074e+01,1.517932000000000059e+01,1.490975000000000072e+01,1.819561000000000206e+01,1.646474999999999866e+01,1.568314999999999948e+01,1.528454999999999941e+01,1.501231000000000115e+01,2.577830000000000052e-02
1.952446000000000126e+01,1.822723999999999833e+01,1.801473999999999975e+01,1.798483999999999838e+01,1.795664999999999978e+01,1.954750999999999905e+01,1.822635000000000005e+01,1.802313999999999794e+01,1.801461000000000112e+01,1.797347000000000250e+01,1.966648999999999958e+01,1.829133999999999816e+01,1.811683000000000021e+01,1.820107999999999748e+01,1.815647000000000233e+01,-4.876237999999999645e-04
2.365517999999999788e+01,2.033458999999999861e+01,1.881483000000000061e+01,1.766105999999999909e+01,1.700140999999999991e+01,2.378177000000000163e+01,2.035336000000000212e+01,1.882656000000000063e+01,1.765938999999999837e+01,1.699020000000000152e+01,2.322372999999999976e+01,2.043225999999999942e+01,1.888213999999999970e+01,1.772311000000000192e+01,1.706028999999999840e+01,2.425371000000000194e-05
1.476187999999999967e+01,1.335651000000000010e+01,1.296448999999999963e+01,1.286651999999999951e+01,1.287288999999999994e+01,1.451004000000000005e+01,1.359890000000000043e+01,1.315342000000000056e+01,1.317605000000000004e+01,1.305541999999999980e+01,1.452839999999999954e+01,1.333291000000000004e+01,1.297835000000000072e+01,1.288874999999999993e+01,1.289273000000000025e+01,-1.073870000000000071e-04
1.962941000000000003e+01,1.869510999999999967e+01,1.827685999999999922e+01,1.812115000000000009e+01,1.808696000000000126e+01,1.962184999999999846e+01,1.867800000000000082e+01,1.828021999999999991e+01,1.811574999999999847e+01,1.808736999999999995e+01,1.965185999999999922e+01,1.872822000000000031e+01,1.834462999999999866e+01,1.817996000000000123e+01,1.819799000000000078e+01,2.516759000000000140e-04
2.174568999999999974e+01,1.987631999999999977e+01,1.870231000000000066e+01,1.826987000000000094e+01,1.791300000000000026e+01,2.011361000000000132e+01,1.796679999999999922e+01,1.671575999999999951e+01,1.619917000000000229e+01,1.587537000000000198e+01,2.082381000000000171e+01,1.817816000000000187e+01,1.689823999999999771e+01,1.636802000000000135e+01,1.615071000000000012e+01,1.759128999999999832e-01
1.644366000000000128e+01,1.657723000000000013e+01,1.612769000000000119e+01,1.597708999999999868e+01,1.564611000000000018e+01,1.642982999999999905e+01,1.657911999999999964e+01,1.613963999999999999e+01,1.597158999999999907e+01,1.566319000000000017e+01,1.648763999999999896e+01,1.663462999999999781e+01,1.620792999999999751e+01,1.603503999999999863e+01,1.574197999999999809e+01,1.735895999999999956e-04
2.288706000000000174e+01,2.162725000000000009e+01,2.096042000000000272e+01,2.067529000000000039e+01,2.043325000000000102e+01,2.169177000000000177e+01,2.034777000000000058e+01,1.963587000000000060e+01,1.925219999999999843e+01,1.905552999999999741e+01,2.129138000000000019e+01,2.033755999999999986e+01,1.962732000000000099e+01,1.927628999999999948e+01,1.873094999999999999e+01,1.516107999999999900e-01
2.348518999999999934e+01,2.255779000000000067e+01,2.114342999999999861e+01,2.016664000000000101e+01,1.962597999999999843e+01,2.326470000000000127e+01,2.171641999999999939e+01,2.015282000000000195e+01,1.920442999999999856e+01,1.876400999999999897e+01,2.220012999999999792e+01,2.196285999999999916e+01,2.008174999999999955e+01,1.982665000000000077e+01,1.924447999999999936e+01,5.314933000000000574e-01
2.357016000000000133e+01,2.213634000000000057e+01,2.052756000000000114e+01,2.023456000000000188e+01,2.016829999999999856e+01,2.365585000000000093e+01,2.212212000000000245e+01,2.048806000000000083e+01,2.019687000000000054e+01,2.015155999999999992e+01,2.312827000000000055e+01,2.205846000000000018e+01,2.052998999999999796e+01,2.021141000000000076e+01,2.041393000000000058e+01,4.240224999999999689e+00
1.844528000000000034e+01,1.847325999999999979e+01,1.827543000000000006e+01,1.828114000000000061e+01,1.828631999999999991e+01,1.844497999999999749e+01,1.846339000000000041e+01,1.828810999999999964e+01,1.827456000000000103e+01,1.828817000000000093e+01,1.850362000000000151e+01,1.850590000000000046e+01,1.833705000000000140e+01,1.834160999999999930e+01,1.835444999999999993e+01,1.380009000000000041e+00
1.934971000000000174e+01,1.835932999999999993e+01,1.794579999999999842e+01,1.775995999999999952e+01,1.768367999999999896e+01,1.935340000000000060e+01,1.835538000000000025e+01,1.794254000000000104e+01,1.776967999999999748e+01,1.768342999999999776e+01,1.938249000000000066e+01,1.839813999999999794e+01,1.798453999999999908e+01,1.781807999999999836e+01,1.772295000000000087e+01,-4.826627999999999691e-04
1.725025000000000119e+01,1.571632000000000140e+01,1.514443999999999946e+01,1.497836000000000034e+01,1.489525000000000077e+01,1.724004000000000048e+01,1.571062000000000047e+01,1.515607000000000149e+01,1.496138999999999974e+01,1.487542000000000186e+01,1.729319999999999879e+01,1.576381000000000121e+01,1.520943999999999896e+01,1.502722000000000158e+01,1.493987999999999872e+01,-8.403956999999999877e-05
2.185238000000000014e+01,2.026703999999999795e+01,1.976845000000000141e+01,1.960526000000000124e+01,1.955049999999999955e+01,2.191202000000000183e+01,2.026578999999999908e+01,1.977052000000000120e+01,1.960191000000000017e+01,1.954794000000000054e+01,2.185497000000000156e+01,2.032550000000000168e+01,1.985610000000000142e+01,1.964642000000000266e+01,1.950221000000000160e+01,4.760133999999999850e-04
1.921997000000000000e+01,1.822607999999999961e+01,1.804282999999999859e+01,1.796607999999999805e+01,1.795768999999999949e+01,1.921376000000000062e+01,1.821735999999999933e+01,1.804203000000000046e+01,1.794891000000000147e+01,1.795582999999999885e+01,1.923953999999999809e+01,1.828950000000000031e+01,1.809656000000000020e+01,1.799722000000000222e+01,1.794881000000000171e+01,1.079408000000000017e-03
2.103702999999999790e+01,1.891574999999999918e+01,1.809776000000000096e+01,1.769621000000000066e+01,1.724811000000000050e+01,1.962219999999999942e+01,1.734623999999999810e+01,1.635885999999999996e+01,1.597747000000000028e+01,1.558837000000000117e+01,1.998609000000000080e+01,1.753432000000000102e+01,1.648173999999999850e+01,1.630206000000000088e+01,1.582872000000000057e+01,9.423049000000000008e-02
2.127987000000000251e+01,1.945745000000000147e+01,1.903190999999999988e+01,1.879429999999999978e+01,1.841340999999999894e+01,1.800778999999999996e+01,1.649519000000000091e+01,1.580332999999999899e+01,1.543849999999999945e+01,1.515047999999999817e+01,1.789467000000000141e+01,1.653005999999999887e+01,1.582765999999999984e+01,1.547526000000000046e+01,1.523484000000000016e+01,5.036690000000000611e-02
2.306224999999999881e+01,2.268977000000000288e+01,2.135589999999999833e+01,2.010773000000000010e+01,1.982558999999999827e+01,2.250346000000000046e+01,2.213592999999999833e+01,2.075098999999999805e+01,1.957503999999999778e+01,1.919663999999999859e+01,2.135886999999999958e+01,2.206343000000000032e+01,2.076390999999999920e+01,1.987109999999999843e+01,1.947221000000000046e+01,5.370325999999999711e-01
1.811326000000000036e+01,1.712900000000000134e+01,1.672687999999999775e+01,1.648789000000000016e+01,1.642070000000000007e+01,1.812392000000000181e+01,1.712192999999999898e+01,1.670499999999999829e+01,1.649181000000000097e+01,1.641378999999999877e+01,1.819474999999999909e+01,1.715363999999999933e+01,1.673975000000000080e+01,1.655347000000000079e+01,1.647672000000000025e+01,-5.466838000000000123e-04
2.175064000000000064e+01,1.888302000000000191e+01,1.747481000000000151e+01,1.691441999999999979e+01,1.655065000000000097e+01,2.179654000000000025e+01,1.887879999999999825e+01,1.748198000000000008e+01,1.689807000000000059e+01,1.654952999999999719e+01,2.169106000000000023e+01,1.891707999999999856e+01,1.751979000000000042e+01,1.693032000000000181e+01,1.659139000000000053e+01,-2.800852999999999999e-05
2.155411000000000143e+01,1.967240999999999929e+01,1.851557999999999993e+01,1.801956000000000202e+01,1.757367999999999952e+01,2.015105000000000146e+01,1.818137000000000114e+01,1.695267000000000124e+01,1.641764999999999830e+01,1.600269000000000119e+01,2.042281000000000191e+01,1.831569000000000003e+01,1.706963999999999970e+01,1.655645000000000167e+01,1.614200999999999908e+01,1.610734999999999806e-01
2.080401000000000167e+01,2.045026999999999973e+01,1.947289999999999921e+01,1.905248999999999882e+01,1.852057999999999893e+01,2.043701000000000079e+01,1.989042999999999850e+01,1.885966000000000165e+01,1.836417000000000144e+01,1.787930000000000064e+01,2.094707000000000008e+01,1.995361000000000118e+01,1.889867000000000274e+01,1.839503999999999806e+01,1.779788999999999888e+01,2.703204000000000162e-01
2.433878999999999948e+01,2.331089000000000055e+01,2.198873999999999995e+01,2.072846000000000188e+01,1.996731000000000122e+01,2.420789999999999864e+01,2.245373999999999981e+01,2.068957999999999942e+01,1.945886000000000138e+01,1.877465000000000117e+01,2.591835000000000022e+01,2.321392999999999773e+01,2.100807999999999964e+01,1.981925000000000026e+01,1.934170999999999907e+01,6.276638000000001050e-01
2.456901000000000224e+01,2.202006000000000085e+01,2.179961000000000126e+01,2.179621000000000208e+01,2.143525999999999954e+01,2.463089000000000084e+01,2.200067999999999913e+01,2.180672999999999817e+01,2.177341000000000193e+01,2.146159000000000106e+01,2.512092000000000169e+01,2.201772000000000062e+01,2.203012999999999977e+01,2.179513999999999996e+01,2.159093000000000018e+01,1.641490000000000116e+00
2.447262999999999877e+01,2.285869999999999891e+01,2.122866000000000142e+01,2.034407000000000210e+01,1.997699000000000069e+01,2.461820000000000164e+01,2.198903999999999925e+01,2.026557999999999993e+01,1.935109999999999886e+01,1.900227999999999895e+01,2.396102999999999739e+01,2.204062000000000054e+01,2.047272000000000247e+01,1.951582999999999757e+01,1.944707000000000008e+01,5.257099000000000633e-01
2.173348999999999975e+01,1.897019999999999840e+01,1.772250000000000014e+01,1.731022000000000105e+01,1.706205999999999889e+01,2.174640000000000128e+01,1.896724999999999994e+01,1.773767000000000138e+01,1.730771000000000015e+01,1.706092999999999904e+01,2.176288999999999874e+01,1.901255000000000095e+01,1.781177000000000277e+01,1.737187999999999732e+01,1.709411000000000058e+01,-1.617962999999999877e-05
